datetime,tempmax,tempmin,temp,day_month
2024-08-13,27.948005392327435,24.258343397603827,30.86267964965063,13-08
2024-08-14,28.94333301486443,23.11392912176236,27.319637496956776,14-08
2024-08-15,25.93017887695586,25.145735588090062,24.683306236655515,15-08
2024-08-16,29.74110606157928,19.230018969770256,24.468374328008725,16-08
2024-08-17,30.610892041574044,21.3982377990539,26.411879503245025,17-08
2024-08-18,29.798130424357886,25.01721430158313,28.261205184182035,18-08
2024-08-19,30.002556067595087,23.176243272469556,25.347284594648414,19-08
2024-08-20,31.43645590118823,20.621923586330205,24.78107631094153,20-08
2024-08-21,26.92358285843123,23.88207417471763,25.829685522281057,21-08
2024-08-22,32.91248372887003,22.718693506164204,22.356678510588267,22-08
2024-08-23,29.84750221870478,25.406008526608616,29.274973063549886,23-08
2024-08-24,27.607796225655772,24.205118596430907,26.988683282465185,24-08
2024-08-25,29.006591126129024,22.76236706459137,23.316291394603745,25-08
2024-08-26,30.12144418152879,23.09218911246708,26.64619928164712,26-08
2024-08-27,33.695111154686764,22.736982722714128,27.577275553880273,27-08
2024-08-28,28.86568788257923,25.2111215913219,29.63507725034802,28-08
2024-08-29,31.775825826413126,26.41037483472278,28.173527888860736,29-08
2024-08-30,29.826201794333162,25.201472618656624,26.386812642587504,30-08
2024-08-31,27.653110461943772,23.444995442812008,26.927494690067217,31-08
2024-09-01,29.741977416662,24.35022881528512,27.49439021216104,01-09
2024-09-02,28.28236739095217,18.900513042192326,24.68174742643691,02-09
2024-09-03,26.661451345145046,22.043619040931503,24.65026784304903,03-09
2024-09-04,28.879874923224882,22.481814282426402,23.52815013558606,04-09
2024-09-05,24.214006395358567,21.275825301224693,18.28519534483021,05-09
2024-09-06,25.123461319916267,21.57931581857763,24.7348047490925,06-09
2024-09-07,27.511605898219408,20.649786697853596,21.96912575387938,07-09
2024-09-08,25.010171072948197,19.82788140389226,22.710560697537495,08-09
2024-09-09,27.326388380819846,20.792548190360773,22.21523130336892,09-09
2024-09-10,29.434136635655314,20.273284489895392,23.132932051207376,10-09
2024-09-11,27.773070479817115,19.911240334636638,25.84511614283288,11-09
2024-09-12,27.054888930106856,16.777763273810145,24.34537273677264,12-09
2024-09-13,26.60303114738301,21.013429261734238,22.51749027300304,13-09
2024-09-14,27.18258021810575,17.16426059811559,22.74447000541602,14-09
2024-09-15,27.796386015171425,19.884459606471967,23.51065341446098,15-09
2024-09-16,28.934728380543454,19.41279070146023,23.84165539684579,16-09
2024-09-17,28.018223965355325,18.699581862489744,24.11210407243948,17-09
2024-09-18,27.287496347987435,20.697403367914294,25.0760743674578,18-09
2024-09-19,22.274158429061,18.613701855195885,22.362906522619276,19-09
2024-09-20,25.36042615211637,20.701451076058444,18.321946750742086,20-09
2024-09-21,24.86027681225468,17.841341297825213,19.25341850166937,21-09
2024-09-22,19.941006188285638,13.894513042784192,19.06674018180268,22-09
2024-09-23,21.89320026950284,13.491103451154437,17.512450328397367,23-09
2024-09-24,24.049694359759215,13.64857839094095,20.171942082099623,24-09
2024-09-25,22.975619844891373,15.624044400751808,21.675845739715992,25-09
2024-09-26,27.191887720694602,15.098179564443122,22.920065247282782,26-09
